id,reason,province,municipality
8123.0,missing_coordinates,Brabant Wallon,Walhain
8131.0,missing_coordinates,Liège,Liège
8132.0,missing_coordinates,Liège,Liège
8133.0,missing_coordinates,Liège,Liège
8134.0,missing_coordinates,Liège,Liège
8136.0,missing_coordinates,Antwerpen,Antwerpen
8158.0,missing_coordinates,Limburg,Lommel
8164.0,missing_coordinates,Liège,Magnée
8169.0,missing_coordinates,Namur,Bouge
8170.0,missing_coordinates,Namur,JambesNamur)
8178.0,missing_coordinates,Hainaut,Neufvilles
8179.0,missing_coordinates,West-Vlaanderen,ZeebruggeBrugge)
8180.0,missing_coordinates,West-Vlaanderen,ZeebruggeBrugge)
8194.0,missing_coordinates,Bruxelles-Brussel,Brussel
8200.0,missing_coordinates,Liège,Herstal
8209.0,missing_coordinates,Antwerpen,Zwijndrecht
8215.0,missing_coordinates,Hainaut,JumetCharleroi)
8216.0,missing_coordinates,Liège,Thimister-Clermont
8219.0,missing_coordinates,Liège,Battice
8220.0,missing_coordinates,Liège,Battice
8222.0,missing_coordinates,Liège,Battice
8223.0,missing_coordinates,Liège,Bolland
8253.0,missing_coordinates,West-Vlaanderen,Nieuwpoort
8258.0,missing_coordinates,Vlaams-Brabant,Hoeilaart
8259.0,missing_coordinates,Namur,Saint-Servais
8261.0,missing_coordinates,Namur,JambesNamur)
8262.0,missing_coordinates,Hainaut,La
8281.0,missing_coordinates,Limburg,Hasselt
8282.0,missing_coordinates,Antwerpen,Mechelen
8284.0,missing_coordinates,Limburg,Wellen
8287.0,missing_coordinates,Limburg,Alken
8288.0,missing_coordinates,Limburg,Alken
8321.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
8340.0,missing_coordinates,Liège,Welkenraedt
8343.0,missing_coordinates,Limburg,NieuwerkerkenLimb.)
8344.0,missing_coordinates,Limburg,Opglabbeek
8347.0,missing_coordinates,Vlaams-Brabant,Ternat
8348.0,missing_coordinates,Vlaams-Brabant,Ternat
8349.0,missing_coordinates,Liège,Awans
8360.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
8361.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
8373.0,missing_coordinates,West-Vlaanderen,Brugge
8376.0,missing_coordinates,Vlaams-Brabant,Heverlee
8377.0,missing_coordinates,Hainaut,Thuin
8380.0,missing_coordinates,Hainaut,Gerpinnes
8382.0,missing_coordinates,Antwerpen,Dessel
8397.0,missing_coordinates,Limburg,Sint-Truiden
8411.0,missing_coordinates,Antwerpen,Antwerpen
8427.0,missing_coordinates,West-Vlaanderen,Varsenare
8429.0,missing_coordinates,Limburg,Meeuwen-Gruitrode
8430.0,missing_coordinates,Limburg,Meeuwen-Gruitrode
8433.0,missing_coordinates,Namur,Namur
8434.0,missing_coordinates,Brabant Wallon,Thines
8438.0,missing_coordinates,Luxembourg,Erezée
8439.0,missing_coordinates,Luxembourg,Saint-Hubert
8440.0,missing_coordinates,Luxembourg,Etalle
8441.0,missing_coordinates,Luxembourg,Châtillon
8445.0,missing_coordinates,Liège,Waremme
8446.0,missing_coordinates,Liège,Waremme
8449.0,missing_coordinates,Oost-Vlaanderen,Erpe-Mere
8450.0,missing_coordinates,Luxembourg,Villers-devant-Orval
8452.0,missing_coordinates,Hainaut,Boussu-lez-Walcourt
8456.0,missing_coordinates,Hainaut,Froidchapelle
8458.0,missing_coordinates,Liège,Grâce-Hollogne
8459.0,missing_coordinates,Liège,Grâce-Hollogne
8460.0,missing_coordinates,Liège,Grâce-Hollogne
8461.0,missing_coordinates,Liège,Grâce-Hollogne
8464.0,missing_coordinates,Namur,Rhisnes
8468.0,missing_coordinates,Namur,Alle
8470.0,missing_coordinates,Brabant Wallon,Louvain-la-Neuve
8471.0,missing_coordinates,Brabant Wallon,Louvain-la-Neuve
8497.0,missing_coordinates,Limburg,Genk
8507.0,missing_coordinates,Liège,Saint-NicolasLg
8508.0,missing_coordinates,Liège,Saint-NicolasLg
8509.0,missing_coordinates,Liège,Saint-NicolasLg
8510.0,missing_coordinates,Liège,Saint-NicolasLg
8511.0,missing_coordinates,Liège,Saint-NicolasLg
8512.0,missing_coordinates,Oost-Vlaanderen,Merelbeke
8521.0,missing_coordinates,Vlaams-Brabant,Begijnendijk
8523.0,missing_coordinates,Limburg,Bree
8531.0,missing_coordinates,West-Vlaanderen,Oostende
8532.0,missing_coordinates,West-Vlaanderen,Ingelmunster
8533.0,missing_coordinates,Limburg,Ulbeek
8536.0,missing_coordinates,Liège,Herstal
8538.0,missing_coordinates,Oost-Vlaanderen,Erembodegem
8539.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
8541.0,missing_coordinates,Antwerpen,Zwijndrecht
8542.0,missing_coordinates,Antwerpen,Zwijndrecht
8543.0,missing_coordinates,Antwerpen,Zwijndrecht
8544.0,missing_coordinates,Antwerpen,Zwijndrecht
8545.0,missing_coordinates,Antwerpen,Zwijndrecht
8561.0,missing_coordinates,Vlaams-Brabant,Zaventem
8562.0,missing_coordinates,West-Vlaanderen,Oudenburg
8569.0,missing_coordinates,Oost-Vlaanderen,Gent
8573.0,missing_coordinates,Limburg,Lommel
8574.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
8581.0,missing_coordinates,Brabant Wallon,Chastre
8582.0,missing_coordinates,Hainaut,Courcelles
8586.0,missing_coordinates,Liège,Basse-Bodeux
8587.0,missing_coordinates,Vlaams-Brabant,Lubbeek
8594.0,missing_coordinates,Vlaams-Brabant,Zellik
8595.0,missing_coordinates,Antwerpen,Sint-Katelijne-Waver
8596.0,missing_coordinates,Liège,Liège
8615.0,missing_coordinates,Oost-Vlaanderen,Ninove
8624.0,missing_coordinates,Antwerpen,Antwerpen
8630.0,missing_coordinates,Hainaut,Solre-Saint-Géry
8632.0,missing_coordinates,Hainaut,StréeHt.
8633.0,missing_coordinates,Hainaut,Thirimont
8634.0,missing_coordinates,Hainaut,Leval-Chaudeville
8635.0,missing_coordinates,Limburg,Dilsen
8636.0,missing_coordinates,Limburg,Dilsen
8637.0,missing_coordinates,Vlaams-Brabant,Zaventem
8646.0,missing_coordinates,Bruxelles-Brussel,Brussel
8659.0,missing_coordinates,Namur,Namur
8660.0,missing_coordinates,Liège,Saint-NicolasLg
8663.0,missing_coordinates,Namur,Walcourt
8670.0,missing_coordinates,West-Vlaanderen,MarkeKortrijk)
8671.0,missing_coordinates,West-Vlaanderen,MarkeKortrijk)
8672.0,missing_coordinates,West-Vlaanderen,MarkeKortrijk)
8673.0,missing_coordinates,West-Vlaanderen,MarkeKortrijk)
8674.0,missing_coordinates,West-Vlaanderen,MarkeKortrijk)
8675.0,missing_coordinates,West-Vlaanderen,MarkeKortrijk)
8679.0,missing_coordinates,Vlaams-Brabant,Zellik
8684.0,missing_coordinates,Antwerpen,Berchem
8691.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
8693.0,missing_coordinates,Brabant Wallon,Louvain-la-Neuve
8699.0,missing_coordinates,Oost-Vlaanderen,Wetteren
8700.0,missing_coordinates,West-Vlaanderen,Moorsele
8701.0,missing_coordinates,Oost-Vlaanderen,Temse
8710.0,missing_coordinates,Limburg,Lanaken
8712.0,missing_coordinates,Antwerpen,Antwerpen
8713.0,missing_coordinates,Oost-Vlaanderen,Waarschoot
8732.0,missing_coordinates,Limburg,Hasselt
8736.0,missing_coordinates,Luxembourg,Bovigny
8738.0,missing_coordinates,Hainaut,Gosselies
8739.0,missing_coordinates,Hainaut,Gosselies
8740.0,missing_coordinates,Hainaut,Gosselies
8741.0,missing_coordinates,Hainaut,Gosselies
8742.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
8744.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
8745.0,missing_coordinates,Hainaut,Wanfercée-Baulet
8746.0,missing_coordinates,Vlaams-Brabant,Hoegaarden
8750.0,missing_coordinates,Antwerpen,Hove
8753.0,missing_coordinates,Vlaams-Brabant,Keerbergen
8759.0,missing_coordinates,Antwerpen,Mechelen
8761.0,missing_coordinates,Hainaut,Gosselies
8762.0,missing_coordinates,Hainaut,Gosselies
8763.0,missing_coordinates,Hainaut,Gosselies
8765.0,missing_coordinates,Liège,Vottem
8766.0,missing_coordinates,Oost-Vlaanderen,Buggenhout
8767.0,missing_coordinates,Oost-Vlaanderen,Merelbeke
8768.0,missing_coordinates,Oost-Vlaanderen,Merelbeke
8770.0,missing_coordinates,Oost-Vlaanderen,Merelbeke
8786.0,missing_coordinates,Vlaams-Brabant,Leuven
8793.0,missing_coordinates,Hainaut,Fleurus
8795.0,missing_coordinates,West-Vlaanderen,De
8799.0,missing_coordinates,Oost-Vlaanderen,Sint-Niklaas
8805.0,missing_coordinates,Vlaams-Brabant,Haacht
8815.0,missing_coordinates,Hainaut,Gosselies
8816.0,missing_coordinates,Hainaut,Gosselies
8819.0,missing_coordinates,Hainaut,Gosselies
8820.0,missing_coordinates,Hainaut,Gosselies
8821.0,missing_coordinates,Luxembourg,Virton
8822.0,missing_coordinates,Liège,Walhorn
8827.0,missing_coordinates,Oost-Vlaanderen,Aaigem
8832.0,missing_coordinates,Liège,Herstal
8834.0,missing_coordinates,Vlaams-Brabant,Diegem
8839.0,missing_coordinates,Liège,Berloz
8840.0,missing_coordinates,Hainaut,Gosselies
8841.0,missing_coordinates,Hainaut,Gosselies
8842.0,missing_coordinates,Namur,Emines
8846.0,missing_coordinates,,
8848.0,missing_coordinates,Hainaut,Péruwelz
8852.0,missing_coordinates,West-Vlaanderen,Beveren
8853.0,missing_coordinates,West-Vlaanderen,Beveren
8855.0,missing_coordinates,Namur,Gembloux
8862.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
8865.0,missing_coordinates,West-Vlaanderen,Sint-Kruis
8871.0,missing_coordinates,Namur,Warisoulx
8872.0,missing_coordinates,Liège,Ans
8874.0,missing_coordinates,Liège,Bierset
8878.0,missing_coordinates,Luxembourg,Virton
8879.0,missing_coordinates,Oost-Vlaanderen,Denderleeuw
8883.0,missing_coordinates,Oost-Vlaanderen,Destelbergen
8884.0,missing_coordinates,Brabant Wallon,Louvain-la-Neuve
8891.0,missing_coordinates,Liège,Chênée
8892.0,missing_coordinates,Antwerpen,Hoogstraten
8897.0,missing_coordinates,Luxembourg,Habay-la-Neuve
8898.0,missing_coordinates,West-Vlaanderen,Oostkamp
8900.0,missing_coordinates,Limburg,Hamont-Achel
8905.0,missing_coordinates,West-Vlaanderen,Harelbeke
8908.0,missing_coordinates,West-Vlaanderen,Sint-Denijs
8909.0,missing_coordinates,Antwerpen,Antwerpen
8916.0,missing_coordinates,Antwerpen,Oevel
8917.0,missing_coordinates,Antwerpen,Westerlo
8918.0,missing_coordinates,Vlaams-Brabant,Machelen
8925.0,missing_coordinates,Bruxelles-Brussel,Brussel
8929.0,missing_coordinates,Bruxelles-Brussel,Brussel
8932.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
8933.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
8937.0,missing_coordinates,Oost-Vlaanderen,Erpe-Mere
8951.0,missing_coordinates,Vlaams-Brabant,Sint-Stevens-Woluwe
8952.0,missing_coordinates,Vlaams-Brabant,Sint-Stevens-Woluwe
8957.0,missing_coordinates,Vlaams-Brabant,Brucargo
8960.0,missing_coordinates,Namur,Noville-les-Bois
8980.0,missing_coordinates,Vlaams-Brabant,Lennik
8982.0,missing_coordinates,Hainaut,Forges
8983.0,missing_coordinates,Hainaut,Forges
8984.0,missing_coordinates,Hainaut,Forges
8985.0,missing_coordinates,Hainaut,Forges
8986.0,missing_coordinates,Hainaut,Forges
8987.0,missing_coordinates,Hainaut,Forges
8988.0,missing_coordinates,Hainaut,Forges
8989.0,missing_coordinates,Hainaut,Forges
8990.0,missing_coordinates,Hainaut,Forges
8991.0,missing_coordinates,Hainaut,Forges
8992.0,missing_coordinates,Hainaut,Forges
8993.0,missing_coordinates,Hainaut,Forges
8994.0,missing_coordinates,Hainaut,Forges
8995.0,missing_coordinates,Hainaut,Châtelet
9007.0,missing_coordinates,Oost-Vlaanderen,Belsele
9013.0,missing_coordinates,Liège,Beyne-Heusay
9014.0,missing_coordinates,Liège,Beyne-Heusay
9016.0,missing_coordinates,Liège,Vottem
9017.0,missing_coordinates,Liège,Vottem
9021.0,missing_coordinates,Liège,Argenteau
9022.0,missing_coordinates,Oost-Vlaanderen,Gent
9029.0,missing_coordinates,Brabant Wallon,Braine l alleud
9030.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9031.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9033.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9034.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9038.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9043.0,missing_coordinates,Limburg,Lanaken
9050.0,missing_coordinates,Oost-Vlaanderen,Eke
9058.0,missing_coordinates,Liège,Vaux-sous-Chèvremont
9059.0,missing_coordinates,Liège,Vaux-sous-Chèvremont
9060.0,missing_coordinates,Hainaut,Boussu
9062.0,missing_coordinates,Brabant Wallon,Wavre
9066.0,missing_coordinates,Oost-Vlaanderen,Wetteren
9071.0,missing_coordinates,West-Vlaanderen,Sint-Michiels
9084.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9092.0,missing_coordinates,West-Vlaanderen,Staden
9094.0,missing_coordinates,Oost-Vlaanderen,Lebbeke
9096.0,missing_coordinates,Antwerpen,Sint-Katelijne-Waver
9097.0,missing_coordinates,Antwerpen,Antwerpen
9101.0,missing_coordinates,Oost-Vlaanderen,Evergem
9102.0,missing_coordinates,Oost-Vlaanderen,Evergem
9103.0,missing_coordinates,Oost-Vlaanderen,Evergem
9106.0,missing_coordinates,Vlaams-Brabant,Londerzeel
9107.0,missing_coordinates,Vlaams-Brabant,Londerzeel
9108.0,missing_coordinates,Vlaams-Brabant,Londerzeel
9109.0,missing_coordinates,Vlaams-Brabant,Londerzeel
9111.0,missing_coordinates,West-Vlaanderen,Brugge
9114.0,missing_coordinates,Luxembourg,Florenville
9121.0,missing_coordinates,Bruxelles-Brussel,Brussel
9124.0,missing_coordinates,Vlaams-Brabant,Heverlee
9130.0,missing_coordinates,Vlaams-Brabant,Kortenberg
9135.0,missing_coordinates,Bruxelles-Brussel,Brussel
9139.0,missing_coordinates,Oost-Vlaanderen,Zingem
9142.0,missing_coordinates,Antwerpen,Kasterlee
9145.0,missing_coordinates,Antwerpen,Dessel
9146.0,missing_coordinates,Antwerpen,Dessel
9150.0,missing_coordinates,Oost-Vlaanderen,Lebbeke
9151.0,missing_coordinates,Limburg,Genk
9152.0,missing_coordinates,Antwerpen,Mechelen
9154.0,missing_coordinates,Limburg,Ellikom
9155.0,missing_coordinates,Antwerpen,Turnhout
9162.0,missing_coordinates,Antwerpen,Koningshooikt
9167.0,missing_coordinates,Bruxelles-Brussel,Brussel
9169.0,missing_coordinates,Luxembourg,Beausaint
909171.0,missing_coordinates,Hainaut,Leuze-en-Hainaut
9175.0,missing_coordinates,Luxembourg,Arlon
9177.0,missing_coordinates,Luxembourg,Arlon
9192.0,missing_coordinates,Hainaut,Péruwelz
9193.0,missing_coordinates,Hainaut,Péruwelz
9197.0,missing_coordinates,Limburg,Kinrooi
9202.0,missing_coordinates,Limburg,Kinrooi
9203.0,missing_coordinates,Limburg,Kinrooi
9206.0,missing_coordinates,Limburg,Kinrooi
9207.0,missing_coordinates,Limburg,Kinrooi
9210.0,missing_coordinates,Antwerpen,Berchem
9215.0,missing_coordinates,Oost-Vlaanderen,Ronse
9218.0,missing_coordinates,Vlaams-Brabant,Heverlee
9223.0,missing_coordinates,Oost-Vlaanderen,Sint-Denijs-Westrem
9224.0,missing_coordinates,Hainaut,Fleurus
9225.0,missing_coordinates,Hainaut,Fleurus
9239.0,missing_coordinates,Liège,Sprimont
9240.0,missing_coordinates,Liège,Sprimont
9241.0,missing_coordinates,Limburg,Sint-Truiden
9245.0,missing_coordinates,Antwerpen,Berchem
9247.0,missing_coordinates,Oost-Vlaanderen,Erpe-Mere
9251.0,missing_coordinates,Bruxelles-Brussel,Brussel
9253.0,missing_coordinates,Bruxelles-Brussel,Brussel
9254.0,missing_coordinates,Oost-Vlaanderen,Ronse
9258.0,missing_coordinates,Antwerpen,Putte
9259.0,missing_coordinates,Hainaut,Pecq
9261.0,missing_coordinates,Hainaut,Pecq
9262.0,missing_coordinates,Hainaut,Pecq
9267.0,missing_coordinates,Liège,Lontzen
9269.0,missing_coordinates,Liège,Stavelot
9272.0,missing_coordinates,Luxembourg,Musson
9275.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9293.0,missing_coordinates,West-Vlaanderen,Lauwe
9294.0,missing_coordinates,West-Vlaanderen,Lauwe
9296.0,missing_coordinates,Limburg,Alken
9297.0,missing_coordinates,Limburg,Alken
9298.0,missing_coordinates,Oost-Vlaanderen,Wetteren
9299.0,missing_coordinates,Oost-Vlaanderen,Mendonk
9303.0,missing_coordinates,West-Vlaanderen,Izegem
9304.0,missing_coordinates,Antwerpen,Vorselaar
9305.0,missing_coordinates,West-Vlaanderen,Oostkamp
9306.0,missing_coordinates,West-Vlaanderen,Oostkamp
9307.0,missing_coordinates,West-Vlaanderen,Oostkamp
9314.0,missing_coordinates,Oost-Vlaanderen,Appelterre-Eichem
9315.0,missing_coordinates,Oost-Vlaanderen,Appelterre-Eichem
9316.0,missing_coordinates,Oost-Vlaanderen,Appelterre-Eichem
9319.0,missing_coordinates,West-Vlaanderen,Roeselare
9320.0,missing_coordinates,Vlaams-Brabant,Molenstede
9324.0,missing_coordinates,Vlaams-Brabant,Schaffon
9325.0,missing_coordinates,Vlaams-Brabant,Schaffon
9330.0,missing_coordinates,Oost-Vlaanderen,Appelterre-Eichem
9331.0,missing_coordinates,Oost-Vlaanderen,Appelterre-Eichem
9332.0,missing_coordinates,Oost-Vlaanderen,Appelterre-Eichem
9333.0,missing_coordinates,Oost-Vlaanderen,Appelterre-Eichem
9334.0,missing_coordinates,Oost-Vlaanderen,Appelterre-Eichem
9335.0,missing_coordinates,Oost-Vlaanderen,Appelterre-Eichem
9341.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9346.0,missing_coordinates,Antwerpen,Antwerpen
9352.0,missing_coordinates,Antwerpen,Antwerpen
9355.0,missing_coordinates,Vlaams-Brabant,Nossegem
9361.0,missing_coordinates,Limburg,Maasmechelen
9371.0,missing_coordinates,West-Vlaanderen,Zonnebeke
9379.0,missing_coordinates,Limburg,Lommel
9381.0,missing_coordinates,Oost-Vlaanderen,Wetteren
9382.0,missing_coordinates,Oost-Vlaanderen,Wetteren
9386.0,missing_coordinates,Oost-Vlaanderen,Evergem
9390.0,missing_coordinates,Liège,Liège
9392.0,missing_coordinates,Liège,Eupen
9399.0,missing_coordinates,Oost-Vlaanderen,Kruishoutem
9400.0,missing_coordinates,Oost-Vlaanderen,Kruishoutem
9407.0,missing_coordinates,Oost-Vlaanderen,Beveren-Waas
9408.0,missing_coordinates,Vlaams-Brabant,Asse
9409.0,missing_coordinates,Oost-Vlaanderen,Desteldonk
9414.0,missing_coordinates,Oost-Vlaanderen,Knesselare
9418.0,missing_coordinates,Antwerpen,Lier
9419.0,missing_coordinates,Antwerpen,Sint-Katelijne-Waver
9423.0,missing_coordinates,West-Vlaanderen,Middelkerke
9432.0,missing_coordinates,West-Vlaanderen,Middelkerke
9434.0,missing_coordinates,West-Vlaanderen,Sint-Andries
9436.0,missing_coordinates,Oost-Vlaanderen,Daknam
9444.0,missing_coordinates,West-Vlaanderen,Middelkerke
9445.0,missing_coordinates,West-Vlaanderen,Oostende
9453.0,missing_coordinates,Antwerpen,Broechem
9454.0,missing_coordinates,Antwerpen,Massenhoven
9457.0,missing_coordinates,,
9459.0,missing_coordinates,Antwerpen,Oevel
9460.0,missing_coordinates,Hainaut,Eugies
9461.0,missing_coordinates,West-Vlaanderen,Houthulst
9464.0,missing_coordinates,West-Vlaanderen,Houthulst
9468.0,missing_coordinates,Bruxelles-Brussel,Brussel
9470.0,missing_coordinates,Brabant Wallon,Limal
9471.0,missing_coordinates,West-Vlaanderen,Brugge
9473.0,missing_coordinates,Antwerpen,Antwerpen
9474.0,missing_coordinates,Vlaams-Brabant,Nossegem
9475.0,missing_coordinates,Antwerpen,Zoersel
9479.0,missing_coordinates,Liège,Milmort
9483.0,missing_coordinates,Liège,Battice
9484.0,missing_coordinates,Liège,Battice
9487.0,missing_coordinates,Limburg,Paal
9488.0,missing_coordinates,Vlaams-Brabant,Oud-Heverlee
9504.0,missing_coordinates,Liège,Herstal
9510.0,missing_coordinates,Antwerpen,Antwerpen
9513.0,missing_coordinates,West-Vlaanderen,Beveren
9524.0,missing_coordinates,Oost-Vlaanderen,Aaigem
9529.0,missing_coordinates,Oost-Vlaanderen,Erpe
9530.0,missing_coordinates,Hainaut,Quaregnon
9531.0,missing_coordinates,Bruxelles-Brussel,Brussel
9532.0,missing_coordinates,Liège,Grâce-Hollogne
9538.0,missing_coordinates,Oost-Vlaanderen,Eeklo
9568.0,missing_coordinates,Liège,Tihange
9569.0,missing_coordinates,West-Vlaanderen,Nieuwpoort
9582.0,missing_coordinates,West-Vlaanderen,Staden
9587.0,missing_coordinates,Antwerpen,Antwerpen
9588.0,missing_coordinates,Antwerpen,Antwerpen
9589.0,missing_coordinates,Antwerpen,Antwerpen
9590.0,missing_coordinates,Vlaams-Brabant,Kraainem
9593.0,missing_coordinates,Vlaams-Brabant,Drogenbos
9596.0,missing_coordinates,Antwerpen,Antwerpen
9599.0,missing_coordinates,Liège,Liège
9606.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9611.0,missing_coordinates,Liège,Eupen
9616.0,missing_coordinates,Oost-Vlaanderen,Denderbelle
9623.0,missing_coordinates,Antwerpen,Aartselaar
9626.0,missing_coordinates,Antwerpen,Hemiksem
9627.0,missing_coordinates,Antwerpen,Hemiksem
9633.0,missing_coordinates,West-Vlaanderen,Hulste
9635.0,missing_coordinates,Antwerpen,Berchem
9641.0,missing_coordinates,Vlaams-Brabant,Aarschot
9654.0,missing_coordinates,Vlaams-Brabant,Zaventem
9655.0,missing_coordinates,West-Vlaanderen,Oostende
9661.0,missing_coordinates,Antwerpen,Willebroek
9663.0,missing_coordinates,Oost-Vlaanderen,Sint-Amandsberg
9667.0,missing_coordinates,Antwerpen,Weelde
9676.0,missing_coordinates,Oost-Vlaanderen,Beveren
9680.0,missing_coordinates,Liège,Saint-Vith
9690.0,missing_coordinates,Oost-Vlaanderen,Beveren-Waas
9699.0,missing_coordinates,West-Vlaanderen,Kortrijk
9704.0,missing_coordinates,Bruxelles-Brussel,Brussel
9707.0,missing_coordinates,Antwerpen,Berchem
9719.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9720.0,missing_coordinates,,
9721.0,missing_coordinates,,
9722.0,missing_coordinates,,
9723.0,missing_coordinates,,
9724.0,missing_coordinates,,
9725.0,missing_coordinates,,
9726.0,missing_coordinates,,
9727.0,missing_coordinates,,
9728.0,missing_coordinates,,
9729.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9730.0,missing_coordinates,,
9731.0,missing_coordinates,,
9732.0,missing_coordinates,,
9733.0,missing_coordinates,,
9734.0,missing_coordinates,,
9735.0,missing_coordinates,,
9736.0,missing_coordinates,,
9737.0,missing_coordinates,,
9738.0,missing_coordinates,,
9739.0,missing_coordinates,,
9740.0,missing_coordinates,,
9741.0,missing_coordinates,,
9742.0,missing_coordinates,,
9743.0,missing_coordinates,,
9744.0,missing_coordinates,,
9745.0,missing_coordinates,,
9746.0,missing_coordinates,,
9747.0,missing_coordinates,,
9748.0,missing_coordinates,,
9754.0,missing_coordinates,Antwerpen,Zwijndrecht
9755.0,missing_coordinates,Antwerpen,Zwijndrecht
9757.0,missing_coordinates,Hainaut,Marquain
9769.0,missing_coordinates,Luxembourg,Sainte-Ode
9783.0,missing_coordinates,Vlaams-Brabant,Heverlee
9792.0,missing_coordinates,Oost-Vlaanderen,Beveren-Waas
9814.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9828.0,missing_coordinates,Antwerpen,Blaasveld
9829.0,missing_coordinates,Antwerpen,Blaasveld
9840.0,missing_coordinates,Luxembourg,Izier
9845.0,missing_coordinates,Luxembourg,Recogne
9846.0,missing_coordinates,Luxembourg,Recogne
9855.0,missing_coordinates,Liège,Bierset
9856.0,missing_coordinates,West-Vlaanderen,Loppem
9858.0,missing_coordinates,Oost-Vlaanderen,Melsele
9859.0,missing_coordinates,Oost-Vlaanderen,Sint-Martens-Latem
9865.0,missing_coordinates,Antwerpen,Berlaar
9866.0,missing_coordinates,Vlaams-Brabant,Brucargo
9867.0,missing_coordinates,Vlaams-Brabant,Brucargo
9872.0,missing_coordinates,Oost-Vlaanderen,Gavere
9873.0,missing_coordinates,Hainaut,Acoz
9881.0,missing_coordinates,Antwerpen,Essen
9885.0,missing_coordinates,Antwerpen,Essen
9887.0,missing_coordinates,Vlaams-Brabant,Zaventem
9920.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9921.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9922.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9923.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9924.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9925.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9926.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9927.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9928.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9929.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9930.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9938.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9939.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9940.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9941.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9942.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9943.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9944.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9955.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9956.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9957.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9958.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9959.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9960.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9961.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9962.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9963.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9964.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9965.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9966.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9967.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9968.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9969.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9970.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9971.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9972.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9973.0,missing_coordinates,Bruxelles-Brussel,Bruxelles
9986.0,missing_coordinates,Limburg,Lummen
9989.0,missing_coordinates,Limburg,Lummen
9992.0,missing_coordinates,Hainaut,Châtelineau
10002.0,missing_coordinates,Hainaut,Mons
10004.0,missing_coordinates,West-Vlaanderen,Beveren
10007.0,missing_coordinates,Luxembourg,Meix-devant-Virton
10013.0,missing_coordinates,Hainaut,Mouscron
10021.0,missing_coordinates,West-Vlaanderen,Blankenberge
10022.0,missing_coordinates,Limburg,Overpelt
10027.0,missing_coordinates,Liège,Liège
