cluster,latitude,longitude,aed_id,address,number,municipality,postal_code,province
17.0,50.87386141845159,4.354201857208799,9016270.0,,,,,
17.0,50.87511577365155,4.350598009386253,9016271.0,,,,,
18.0,50.844482376495534,4.324075357342636,9016272.0,,,,,
18.0,50.86856,4.30977,9016273.0,,,,,
18.0,50.8568,4.32671,9016274.0,,,,,
18.0,50.85261,4.3321,9016275.0,,,,,
18.0,50.85058,4.33135,9016276.0,,,,,
18.0,50.872,4.33138,9016277.0,,,,,
18.0,50.86451,4.31077,9016278.0,,,,,
18.0,50.86958,4.33322,9016279.0,,,,,
18.0,50.86159,4.30498,9016280.0,,,,,
18.0,50.84839,4.3238,9016281.0,,,,,
18.0,50.87248,4.3243,9016282.0,,,,,
18.0,50.8655,4.33498,9016283.0,,,,,
18.0,50.85183,4.31478,9016284.0,,,,,
18.0,50.85549,4.32998,9016285.0,,,,,
18.0,50.86766,4.32852,9016286.0,,,,,
18.0,50.85154,4.33757,9016287.0,,,,,
18.0,50.84623,4.32383,9016288.0,,,,,
18.0,50.85026,4.31783,9016289.0,,,,,
18.0,50.86448,4.33803,9016290.0,,,,,
18.0,50.86597,4.31286,9016291.0,,,,,
18.0,50.86732,4.33715,9016292.0,,,,,
18.0,50.85762,4.31876,9016293.0,,,,,
18.0,50.86492,4.31964,9016294.0,,,,,
18.0,50.87716,4.33312,9016295.0,,,,,
18.0,50.85644,4.32235,9016296.0,,,,,
18.0,50.86934,4.31739,9016297.0,,,,,
18.0,50.87236,4.33876,9016298.0,,,,,
18.0,50.86756,4.29351,9016299.0,,,,,
18.0,50.84842,4.32763,9016300.0,,,,,
18.0,50.8607,4.32087,9016301.0,,,,,
18.0,50.86125,4.31626,9016302.0,,,,,
18.0,50.86598,4.33192,9016303.0,,,,,
18.0,50.85329,4.32498,9016304.0,,,,,
18.0,50.8688,4.3227,9016305.0,,,,,
18.0,50.87986,4.33217,9016306.0,,,,,
18.0,50.875,4.33324,9016307.0,,,,,
18.0,50.86656,4.32244,9016308.0,,,,,
